date,visit,farm,order,cow_id,quarter,path_1,path1_imi,path_2,path2_imi,path_3,path3_imi,path_4,path4_imi,quarter_code,isolate_1,path_1_maldi_final_id,fix_1,isolate_2,path_2_maldi_final_id,fix_2,isolate_3,path_3_maldi_final_id,fix_3,isolate_4,path_4_maldi_final_id,fix_4,clinical,blind,teatinj,pstmilking,mixed_inf_series,dup_not_collected,imi_series,hygiene_scorer_1,hygiene_1,hygiene_scorer_2,hygiene_2,cc_1,cc_2,cc_3,path_group,scc,contam,contam_comment
1.6.2020,first,vontrapp,24,hyacinth,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,11000,,
1.6.2020,first,vontrapp,24,hyacinth,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,9000,,
1.6.2020,first,vontrapp,24,hyacinth,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,8000,,
1.6.2020,first,vontrapp,25,ardetta,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,5000,,
1.6.2020,first,vontrapp,25,ardetta,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,17000,,
1.6.2020,first,vontrapp,26,indie,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,23000,,
1.6.2020,first,vontrapp,26,indie,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,9000,,
1.6.2020,first,vontrapp,26,indie,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,12000,,
1.6.2020,first,vontrapp,26,indie,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,11000,,
1.6.2020,first,vontrapp,27,panda,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,none,30000,,
1.6.2020,first,vontrapp,27,panda,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,none,10000,,
1.6.2020,first,vontrapp,27,panda,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,none,15000,,
1.6.2020,first,vontrapp,28,patchouli,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,none,7000,,
1.6.2020,first,vontrapp,28,patchouli,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,none,49000,,
1.6.2020,first,vontrapp,28,patchouli,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,none,12000,,
1.6.2020,first,vontrapp,28,patchouli,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,none,4000,,
1.6.2020,first,vontrapp,29,iris,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,6000,,
1.6.2020,first,vontrapp,30,bonnie,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,none,10000,,
1.6.2020,first,vontrapp,30,bonnie,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,none,9000,,
1.6.2020,first,vontrapp,30,bonnie,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,none,6000,,
1.6.2020,first,vontrapp,30,bonnie,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,none,11000,,
1.6.2020,first,vontrapp,31,jasmine,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,2,NA,NA,NA,none,8000,,
1.6.2020,first,vontrapp,32,imogene,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,none,3000,,
1.6.2020,first,vontrapp,33,seraphina,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,3000,,
1.6.2020,first,vontrapp,33,seraphina,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,4000,,
1.6.2020,first,vontrapp,34,hosana,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,3000,,
1.6.2020,first,vontrapp,34,hosana,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,0,,
1.6.2020,first,vontrapp,35,lucha,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,4000,,
2.12.2020,second,vontrapp,1,leadbelly,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,none,61000,,
2.12.2020,second,vontrapp,1,leadbelly,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,none,43000,,
2.12.2020,second,vontrapp,2,leopard,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,none,7000,,
2.12.2020,second,vontrapp,2,leopard,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,none,30000,,
2.12.2020,second,vontrapp,3,lena,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,none,9000,,
2.12.2020,second,vontrapp,4,vangie,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,11000,,
2.12.2020,second,vontrapp,4,vangie,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,9000,,
2.12.2020,second,vontrapp,4,vangie,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,11000,,
2.12.2020,second,vontrapp,4,vangie,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,13000,,
2.12.2020,second,vontrapp,5,gloria,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,2000,,
2.12.2020,second,vontrapp,5,gloria,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,4000,,
2.12.2020,second,vontrapp,7,alma,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,none,2000,,
2.12.2020,second,vontrapp,7,alma,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,none,2000,,
2.12.2020,second,vontrapp,8,esme,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,54000,,
2.12.2020,second,vontrapp,8,esme,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,45000,,
2.12.2020,second,vontrapp,9,gomora,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,NA,c,1,NA,NA,NA,none,38000,,
2.12.2020,second,vontrapp,9,gomora,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,NA,c,1,NA,NA,NA,none,40000,,
2.12.2020,second,vontrapp,9,gomora,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,NA,c,1,NA,NA,NA,none,49000,,
2.12.2020,second,vontrapp,9,gomora,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,NA,c,1,NA,NA,NA,none,41000,,
2.12.2020,second,vontrapp,10,luna,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,5000,,
2.12.2020,second,vontrapp,10,luna,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,6000,,
2.12.2020,second,vontrapp,10,luna,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,11000,,
2.12.2020,second,vontrapp,11,isabelle,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,2000,,
2.12.2020,second,vontrapp,11,isabelle,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,4000,,
2.12.2020,second,vontrapp,12,vicki,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,2,NA,NA,NA,none,11000,,
2.12.2020,second,vontrapp,12,vicki,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,2,NA,NA,NA,none,19000,,
2.12.2020,second,vontrapp,12,vicki,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,2,NA,NA,NA,none,13000,,
2.12.2020,second,vontrapp,13,clara,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,27000,,
2.12.2020,second,vontrapp,13,clara,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,24000,,
2.12.2020,second,vontrapp,14,zelda,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,91000,,
2.12.2020,second,vontrapp,14,zelda,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,150000,,
2.12.2020,second,vontrapp,15,abigail,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,none,24000,,
2.12.2020,second,vontrapp,16,tallula,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,470000,,
2.12.2020,second,vontrapp,16,tallula,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,17000,,
2.12.2020,second,vontrapp,16,tallula,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,3000,,
2.12.2020,second,vontrapp,17,tilly,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,38000,,
2.12.2020,second,vontrapp,18,freida,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,none,11000,,
2.12.2020,second,vontrapp,18,freida,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,none,11000,,
2.12.2020,second,vontrapp,18,freida,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,none,5000,,
2.12.2020,second,vontrapp,19,lassandra,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,none,24000,,
2.12.2020,second,vontrapp,19,lassandra,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,none,19000,,
2.12.2020,second,vontrapp,19,lassandra,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,none,25000,,
2.12.2020,second,vontrapp,20,irene,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,none,72000,,
2.12.2020,second,vontrapp,20,irene,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,none,10000,,
2.12.2020,second,vontrapp,21,flavia,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,3,NA,NA,NA,none,8000,,
2.12.2020,second,vontrapp,22,ursala,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,9000,,
2.12.2020,second,vontrapp,22,ursala,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,8000,,
2.12.2020,second,vontrapp,22,ursala,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,8000,,
2.12.2020,second,vontrapp,23,alice,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,none,4000,,
2.12.2020,second,vontrapp,23,alice,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,none,260000,,
2.12.2020,second,vontrapp,23,alice,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,none,9000,,
2.12.2020,second,vontrapp,24,ardetta,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,none,5000,,
2.12.2020,second,vontrapp,24,ardetta,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,none,6000,,
2.12.2020,second,vontrapp,24,ardetta,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,none,11000,,
2.12.2020,second,vontrapp,25,lilac,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,2,NA,NA,NA,none,4000,,
2.12.2020,second,vontrapp,26,hyacinth,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,2,NA,NA,NA,none,9000,,
2.12.2020,second,vontrapp,26,hyacinth,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,2,NA,NA,NA,none,7000,,
2.12.2020,second,vontrapp,26,hyacinth,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,2,NA,NA,NA,none,15000,,
2.12.2020,second,vontrapp,26,hyacinth,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,2,NA,NA,NA,none,8000,,
2.12.2020,second,vontrapp,27,patchouli,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,none,6000,,
2.12.2020,second,vontrapp,27,patchouli,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,none,2000,,
2.12.2020,second,vontrapp,27,patchouli,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,none,4000,,
2.12.2020,second,vontrapp,28,lucha,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,none,10000,,
2.12.2020,second,vontrapp,29,indie,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,16000,,
2.12.2020,second,vontrapp,29,indie,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,21000,,
2.12.2020,second,vontrapp,29,indie,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,12000,,
2.12.2020,second,vontrapp,29,indie,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,24000,,
2.12.2020,second,vontrapp,30,panda,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,15000,,
2.12.2020,second,vontrapp,30,panda,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,5000,,
2.12.2020,second,vontrapp,30,panda,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,11000,,
2.12.2020,second,vontrapp,31,imogene,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,4000,,
2.12.2020,second,vontrapp,31,imogene,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,6000,,
2.12.2020,second,vontrapp,32,iris,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,2000,,
2.12.2020,second,vontrapp,32,iris,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,6000,,
2.12.2020,second,vontrapp,32,iris,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,5000,,
2.12.2020,second,vontrapp,33,jasmine,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,8000,,
2.12.2020,second,vontrapp,33,jasmine,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,9000,,
2.12.2020,second,vontrapp,33,jasmine,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,7000,,
2.12.2020,second,vontrapp,34,bonnie,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,11000,,
2.12.2020,second,vontrapp,34,bonnie,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,14000,,
2.12.2020,second,vontrapp,34,bonnie,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,15000,,
2.12.2020,second,vontrapp,34,bonnie,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,13000,,
2.12.2020,second,vontrapp,35,hosana,LH,,,,,,,,,6,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,0,,
2.12.2020,second,vontrapp,35,hosana,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,0,,
2.12.2020,second,vontrapp,35,hosana,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,0,,
2.12.2020,second,vontrapp,36,seraphina,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,0,,
2.12.2020,second,vontrapp,36,seraphina,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,0,,
2.12.2020,second,vontrapp,36,seraphina,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,0,,
2.12.2020,second,vontrapp,36,seraphina,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,0,,
3.10.2020,third,vontrapp,1,vera,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,none,300000,,
3.10.2020,third,vontrapp,1,vera,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,none,4000,,
3.10.2020,third,vontrapp,2,gomora,LH,,,,,,,,,6,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,6000,,
3.10.2020,third,vontrapp,2,gomora,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,5000,,
3.10.2020,third,vontrapp,2,gomora,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,6000,,
3.10.2020,third,vontrapp,2,gomora,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,8000,,
3.10.2020,third,vontrapp,3,leopard,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,2000,,
3.10.2020,third,vontrapp,4,vangie,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,2000,,
3.10.2020,third,vontrapp,4,vangie,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,6000,,
3.10.2020,third,vontrapp,4,vangie,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,none,5000,,
3.10.2020,third,vontrapp,6,luna,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,38000,,
3.10.2020,third,vontrapp,7,matilda,LH,,,,,,,,,6,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,none,9000,,
3.10.2020,third,vontrapp,8,isabelle,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,4,NA,NA,NA,none,4000,,
3.10.2020,third,vontrapp,8,isabelle,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,4,NA,NA,NA,none,2000,,
3.10.2020,third,vontrapp,8,isabelle,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,4,NA,NA,NA,none,4000,,
3.10.2020,third,vontrapp,9,vicki,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,4,c,4,NA,NA,NA,none,12000,,
3.10.2020,third,vontrapp,10,lena,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,none,2000,,
3.10.2020,third,vontrapp,10,lena,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,none,4000,,
3.10.2020,third,vontrapp,10,lena,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,none,4000,,
3.10.2020,third,vontrapp,11,alma,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,4000,,
3.10.2020,third,vontrapp,11,alma,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,3000,,
3.10.2020,third,vontrapp,11,alma,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,2000,,
3.10.2020,third,vontrapp,11,alma,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,3000,,
3.10.2020,third,vontrapp,12,esme,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,38000,,
3.10.2020,third,vontrapp,12,esme,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,23000,,
3.10.2020,third,vontrapp,13,clara,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,47000,,
3.10.2020,third,vontrapp,13,clara,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,39000,,
3.10.2020,third,vontrapp,13,clara,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,53000,,
3.10.2020,third,vontrapp,14,zelda,LH,,,,,,,,,6,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,none,43000,,
3.10.2020,third,vontrapp,14,zelda,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,none,64000,,
3.10.2020,third,vontrapp,14,zelda,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,none,260000,,
3.10.2020,third,vontrapp,15,abigail,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,none,36000,,
3.10.2020,third,vontrapp,16,tallula,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,4,c,4,NA,NA,NA,none,170000,,
3.10.2020,third,vontrapp,16,tallula,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,4,c,4,NA,NA,NA,none,9000,,
3.10.2020,third,vontrapp,16,tallula,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,4,c,4,NA,NA,NA,none,3000,,
3.10.2020,third,vontrapp,17,tilly,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,none,41000,,
3.10.2020,third,vontrapp,17,tilly,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,none,26000,,
3.10.2020,third,vontrapp,17,tilly,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,none,41000,,
3.10.2020,third,vontrapp,18,freida,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,none,10000,,
3.10.2020,third,vontrapp,18,freida,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,none,11000,,
3.10.2020,third,vontrapp,18,freida,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,none,6000,,
3.10.2020,third,vontrapp,20,alice,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,none,5000,,
3.10.2020,third,vontrapp,21,ursala,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,4,NA,NA,NA,none,3000,,
3.10.2020,third,vontrapp,21,ursala,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,4,NA,NA,NA,none,3000,,
3.10.2020,third,vontrapp,21,ursala,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,4,NA,NA,NA,none,5000,,
3.10.2020,third,vontrapp,22,iris,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,none,2000,,
3.10.2020,third,vontrapp,22,iris,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,none,3000,,
3.10.2020,third,vontrapp,23,patchouli,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,none,7000,,
3.10.2020,third,vontrapp,23,patchouli,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,none,5000,,
3.10.2020,third,vontrapp,24,irene,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,none,16000,,
3.10.2020,third,vontrapp,24,irene,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,none,34000,,
3.10.2020,third,vontrapp,24,irene,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,none,20000,,
