date,visit,farm,order,cow_id,quarter,path_1,path1_imi,path_2,path2_imi,path_3,path3_imi,path_4,path4_imi,quarter_code,isolate_1,path_1_maldi_final_id,fix_1,isolate_2,path_2_maldi_final_id,fix_2,isolate_3,path_3_maldi_final_id,fix_3,isolate_4,path_4_maldi_final_id,fix_4,clinical,blind,teatinj,pstmilking,mixed_inf_series,dup_not_collected,imi_series,hygiene_scorer_1,hygiene_1,hygiene_scorer_2,hygiene_2,cc_1,cc_2,cc_3,Pathogen_group,scc,scc_div_100k,ls,contam,contam_comment
1.29.2020,second,bj,1,757,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,yes,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
1.29.2020,second,bj,6,cb5,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,None,6000,0.06,0,,
1.29.2020,second,bj,9,716,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,1,NA,NA,NA,None,6000,0.06,0,,
1.29.2020,second,bj,14,741,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,None,6000,0.06,0,,
1.29.2020,second,bj,20,701,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
2.26.2020,third,bj,2,757,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,1,c,1,NA,NA,NA,None,6000,0.06,0,,
2.26.2020,third,bj,11,716,LF,,,,,,,,,6,,,,,,,,,,,NA,NA,,,,,,,,m,1,c,2,NA,NA,NA,None,6000,0.06,0,,
2.26.2020,third,bj,14,739,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,4,c,4,NA,NA,NA,None,6000,0.06,0,,
2.26.2020,third,bj,16,731,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,m,4,c,4,NA,NA,NA,None,6000,0.06,0,,
2.26.2020,third,bj,28,722,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,2,NA,NA,NA,None,6000,0.06,0,,
2.26.2020,third,bj,32,755,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,2,NA,NA,NA,None,6000,0.06,0,,
1.2.2020,first,butterworks,13,rhubarb,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,6000,0.06,0,,
2.4.2020,second,butterworks,4,mango,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,3,c,2,NA,NA,NA,None,6000,0.06,0,,
2.4.2020,second,butterworks,5,pomme,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,t,2,c,2,NA,NA,NA,None,6000,0.06,0,,
2.4.2020,second,butterworks,6,noel,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,1,c,1,NA,NA,NA,None,6000,0.06,0,,
2.4.2020,second,butterworks,14,joy,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,t,2,c,1,NA,NA,NA,None,6000,0.06,0,,
2.4.2020,second,butterworks,23,love,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,2,c,2,NA,NA,NA,None,6000,0.06,0,,
2.4.2020,second,butterworks,32,lilac,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,1,c,2,NA,NA,NA,None,6000,0.06,0,,
3.3.2020,third,butterworks,13,nebula,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,n,2,c,1,NA,NA,NA,None,6000,0.06,0,,
3.3.2020,third,butterworks,14,joy,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,n,2,c,2,NA,NA,NA,None,6000,0.06,0,,
3.3.2020,third,butterworks,28,peace,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,n,3,c,2,NA,NA,NA,None,6000,0.06,0,,
12.11.2019,first,choiniere,25,48,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
1.21.2020,second,choiniere,11,1016.96,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
1.21.2020,second,choiniere,12,741,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,None,6000,0.06,0,,
1.21.2020,second,choiniere,15,4,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,None,6000,0.06,0,,
1.21.2020,second,choiniere,22,48,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,6000,0.06,0,,
1.21.2020,second,choiniere,25,89,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,6000,0.06,0,,
2.17.2020,third,choiniere,2,56,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,None,6000,0.06,0,,
2.17.2020,third,choiniere,2,56,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,None,6000,0.06,0,,
2.17.2020,third,choiniere,10,1016.96,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
2.17.2020,third,choiniere,11,741,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
2.17.2020,third,choiniere,11,741,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
2.17.2020,third,choiniere,16,4,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,None,6000,0.06,0,,
2.17.2020,third,choiniere,22,28,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,None,6000,0.06,0,,
3.16.2020,fourth,choiniere,4,16,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,None,6000,0.06,0,,
3.16.2020,fourth,choiniere,11,19,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
3.16.2020,fourth,choiniere,13,54,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,6000,0.06,0,,
3.16.2020,fourth,choiniere,15,41,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,yes,,,,,j,1,c,2,NA,NA,NA,None,6000,0.06,0,,
3.16.2020,fourth,choiniere,23,3,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
3.16.2020,fourth,choiniere,26,65,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,6000,0.06,0,,
1.3.2020,first,oughtabe,5,teach,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,NA,NA,NA,NA,None,6000,0.06,0,,
1.3.2020,first,oughtabe,7,rabbit,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
1.3.2020,first,oughtabe,26,whinnie,LF,cns,no5,,,,,,,5,ob035,,,,,,,,,,NA,NA,,,,,,,no,j,4,c,4,NA,NA,NA,None,6000,0.06,0,,
1.3.2020,first,oughtabe,29,penny,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,None,6000,0.06,0,,
1.3.2020,first,oughtabe,33,peacock,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
2.14.2020,second,oughtabe,2,aloha,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,2,c,2,NA,NA,NA,None,6000,0.06,0,,
2.14.2020,second,oughtabe,5,rabbit,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,3,c,2,NA,NA,NA,None,6000,0.06,0,,
2.14.2020,second,oughtabe,5,rabbit,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,3,c,2,NA,NA,NA,None,6000,0.06,0,,
2.14.2020,second,oughtabe,8,izzie,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,2,c,2,NA,NA,NA,None,6000,0.06,0,,
2.14.2020,second,oughtabe,15,peonie,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,3,c,2,NA,NA,NA,None,6000,0.06,0,,
2.14.2020,second,oughtabe,28,spot,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,3,c,2,NA,NA,NA,None,6000,0.06,0,,
2.14.2020,second,oughtabe,31,butter,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,3,c,4,NA,NA,NA,None,6000,0.06,0,,
3.12.2020,third,oughtabe,2,aloha,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
3.12.2020,third,oughtabe,4,pg,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,6000,0.06,0,,
1.14.2020,first,glennview,29,207,LF,corynebac,yes1,,,,,,,1,gv043,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,Corynebacterium species,7000,0.07,0,,
3.16.2020,fourth,choiniere,9,12,LF,corynebac,yes2,,,,,,,2,cf200,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,2,NA,NA,NA,Corynebacterium species,7000,0.07,0,,
3.19.2020,third,glennview,3,172,RF,cns,yes2,,,,,,,2,gv104,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,CNS,7000,0.07,0,,
2.21.2020,second,paddlebridge,23,shiela375,LH,cns,yes2,,,,,,,2,pb043,,,,,,,,,,NA,NA,,,,,no,,yes,m,1,c,1,NA,NA,NA,CNS,7000,0.07,0,,
3.20.2020,third,paddlebridge,34,farrah363,RF,cns,yes2,,,,,,,2,pb101,staphylococcus simulans,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,CNS,7000,0.07,0,,
12.19.2019,first,lynd,15,amarillo,LF,cns,yes2,,,,,,,2,lf020,,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,CNS,7000,0.07,0,,
3.10.2020,third,vontrapp,25,ardetta,LH,cns,yes2,,,,,,,2,vt093,,,,,,,,,,NA,NA,,,,,no,,yes,j,4,c,4,NA,NA,NA,CNS,7000,0.07,0,,
12.13.2019,first,swallowdale,23,rock7,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,7000,0.07,0,,
12.13.2019,first,swallowdale,29,ferris,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,7000,0.07,0,,
1.22.2020,second,swallowdale,9,casbah,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,None,7000,0.07,0,,
1.22.2020,second,swallowdale,15,quantum,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,None,7000,0.07,0,,
1.22.2020,second,swallowdale,17,rock7,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,None,7000,0.07,0,,
1.22.2020,second,swallowdale,22,skyler,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,None,7000,0.07,0,,
2.28.2020,third,swallowdale,1,sparky,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,7000,0.07,0,,
2.28.2020,third,swallowdale,12,maisie,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,7000,0.07,0,,
2.28.2020,third,swallowdale,14,gretchen,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,7000,0.07,0,,
2.28.2020,third,swallowdale,17,cambric,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,7000,0.07,0,,
2.28.2020,third,swallowdale,24,pamela,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,7000,0.07,0,,
12.12.2019,first,stonypond,15,alaska,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,None,7000,0.07,0,,
12.12.2019,first,stonypond,21,italia,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,None,7000,0.07,0,,
1.14.2020,first,glennview,4,201,LF,,,,,,,,,6,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,7000,0.07,0,,
2.19.2020,second,glennview,3,173,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,2,NA,NA,NA,None,7000,0.07,0,,
2.19.2020,second,glennview,11,80,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,2,NA,NA,NA,None,7000,0.07,0,,
2.19.2020,second,glennview,16,203,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,3,NA,NA,NA,None,7000,0.07,0,,
3.19.2020,third,glennview,1,194,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,7000,0.07,0,,
3.19.2020,third,glennview,29,206,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,7000,0.07,0,,
3.19.2020,third,glennview,31,192,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,7000,0.07,0,,
1.17.2020,first,paddlebridge,3,champne25,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,7000,0.07,0,,
1.17.2020,first,paddlebridge,11,stamina391,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,7000,0.07,0,,
1.17.2020,first,paddlebridge,20,laura558,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,7000,0.07,0,,
1.17.2020,first,paddlebridge,25,guana362,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,7000,0.07,0,,
1.17.2020,first,paddlebridge,30,gift379,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,7000,0.07,0,,
2.21.2020,second,paddlebridge,6,kwikmix36,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,2,NA,NA,NA,None,7000,0.07,0,,
2.21.2020,second,paddlebridge,9,farrent31,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,m,3,c,3,NA,NA,NA,None,7000,0.07,0,,
2.21.2020,second,paddlebridge,12,fitzi13,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,2,NA,NA,NA,None,7000,0.07,0,,
2.21.2020,second,paddlebridge,28,gift379,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,1,c,1,NA,NA,NA,None,7000,0.07,0,,
3.20.2020,third,paddlebridge,2,padfoot21,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,7000,0.07,0,,
3.20.2020,third,paddlebridge,5,glorybe29,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,2,NA,NA,NA,None,7000,0.07,0,,
3.20.2020,third,paddlebridge,7,gronk22,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,7000,0.07,0,,
3.20.2020,third,paddlebridge,15,farrent31,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,7000,0.07,0,,
3.20.2020,third,paddlebridge,19,sam19,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,7000,0.07,0,,
3.20.2020,third,paddlebridge,28,gift379,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,7000,0.07,0,,
12.19.2019,first,lynd,4,ambrosia,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,7000,0.07,0,,
12.19.2019,first,lynd,24,fresno,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,7000,0.07,0,,
12.19.2019,first,lynd,25,wmca,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,7000,0.07,0,,
1.30.2020,second,lynd,19,webster,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,7000,0.07,0,,
1.30.2020,second,lynd,28,lilac,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,7000,0.07,0,,
3.5.2020,third,lynd,9,klondike,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,7000,0.07,0,,
3.5.2020,third,lynd,21,cheese,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,7000,0.07,0,,
1.6.2020,first,vontrapp,10,leadbelly,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,4,c,3,NA,NA,NA,None,7000,0.07,0,,
1.6.2020,first,vontrapp,28,patchouli,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,None,7000,0.07,0,,
2.12.2020,second,vontrapp,2,leopard,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,7000,0.07,0,,
2.12.2020,second,vontrapp,26,hyacinth,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,2,NA,NA,NA,None,7000,0.07,0,,
2.12.2020,second,vontrapp,33,jasmine,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,7000,0.07,0,,
3.10.2020,third,vontrapp,23,patchouli,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,None,7000,0.07,0,,
3.10.2020,third,vontrapp,27,hyacinth,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,7000,0.07,0,,
3.10.2020,third,vontrapp,29,panda,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,7000,0.07,0,,
3.10.2020,third,vontrapp,31,jasmine,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,7000,0.07,0,,
3.10.2020,third,vontrapp,32,seraphina,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,7000,0.07,0,,
12.17.2019,first,bj,2,585,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,7000,0.07,0,,
12.17.2019,first,bj,6,656,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,None,7000,0.07,0,,
12.17.2019,first,bj,24,675,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,7000,0.07,0,,
12.17.2019,first,bj,25,745,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,None,7000,0.07,0,,
1.29.2020,second,bj,4,758,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,7000,0.07,0,,
2.26.2020,third,bj,2,757,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,m,1,c,1,NA,NA,NA,None,7000,0.07,0,,
2.26.2020,third,bj,5,cb5,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,2,NA,NA,NA,None,7000,0.07,0,,
2.26.2020,third,bj,32,755,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,2,NA,NA,NA,None,7000,0.07,0,,
2.26.2020,third,bj,33,743,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,3,c,4,NA,NA,NA,None,7000,0.07,0,,
1.2.2020,first,butterworks,26,petunia,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,None,7000,0.07,0,,
2.4.2020,second,butterworks,3,muffin,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,3,c,2,NA,NA,NA,None,7000,0.07,0,,
2.4.2020,second,butterworks,6,noel,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,1,c,1,NA,NA,NA,None,7000,0.07,0,,
2.4.2020,second,butterworks,29,peace,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,2,c,2,NA,NA,NA,None,7000,0.07,0,,
3.3.2020,third,butterworks,15,mustard,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,n,3,c,2,NA,NA,NA,None,7000,0.07,0,,
3.3.2020,third,butterworks,22,aurora,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,n,2,c,1,NA,NA,NA,None,7000,0.07,0,,
3.3.2020,third,butterworks,26,melissa,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,n,3,c,2,NA,NA,NA,None,7000,0.07,0,,
3.3.2020,third,butterworks,26,melissa,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,n,3,c,2,NA,NA,NA,None,7000,0.07,0,,
12.11.2019,first,choiniere,4,66,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,7000,0.07,0,,
12.11.2019,first,choiniere,11,41,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,7000,0.07,0,,
12.11.2019,first,choiniere,34,30,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,7000,0.07,0,,
1.21.2020,second,choiniere,11,1016.96,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,7000,0.07,0,,
1.21.2020,second,choiniere,12,741,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,None,7000,0.07,0,,
1.21.2020,second,choiniere,16,7,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,2,NA,NA,NA,None,7000,0.07,0,,
1.21.2020,second,choiniere,18,3,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,7000,0.07,0,,
2.17.2020,third,choiniere,12,41,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,None,7000,0.07,0,,
2.17.2020,third,choiniere,28,89,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,None,7000,0.07,0,,
3.16.2020,fourth,choiniere,13,54,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,7000,0.07,0,,
3.16.2020,fourth,choiniere,17,74,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,2,NA,NA,NA,None,7000,0.07,0,,
3.16.2020,fourth,choiniere,19,52,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,7000,0.07,0,,
3.16.2020,fourth,choiniere,20,741,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,NA,c,4,NA,NA,NA,None,7000,0.07,0,,
3.16.2020,fourth,choiniere,34,4,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,None,7000,0.07,0,,
1.3.2020,first,oughtabe,18,butterfly,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,7000,0.07,0,,
2.14.2020,second,oughtabe,1,easter,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,3,c,2,NA,NA,NA,None,7000,0.07,0,,
3.12.2020,third,oughtabe,14,peonie,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,None,7000,0.07,0,,
3.12.2020,third,oughtabe,30,butter,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,None,7000,0.07,0,,
3.19.2020,third,glennview,32,84,LH,corynebac,yes2,,,,,,,2,gv155,corynebacterium casei,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,2,NA,NA,NA,Corynebacterium species,8000,0.08,0,,
12.17.2019,first,bj,31,755,LH,corynebac,yes2,,,,,,,2,bj020,no id,yes_nochange,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,3,NA,NA,NA,Corynebacterium species,8000,0.08,0,,
1.21.2020,second,choiniere,5,52,RF,corynebac,yes2,,,,,,,2,cf086,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,Corynebacterium species,8000,0.08,0,,
2.12.2020,second,vontrapp,3,lena,RF,cns,yes2,,,,,,,2,vt036,,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,3,NA,NA,NA,CNS,8000,0.08,0,,
3.10.2020,third,vontrapp,7,matilda,RH,cns,yes2,,,,,,,2,vt073,,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,3,NA,NA,NA,CNS,8000,0.08,0,,
1.29.2020,second,bj,13,693,LH,cns,yes2,,,,,,,2,bj042,no id,yes_nochange,,,,,,,,NA,NA,,,,,no,,yes,j,4,c,4,NA,NA,NA,CNS,8000,0.08,0,,
3.12.2020,third,oughtabe,6,korny,RH,cns,yes2,,,,,,,2,ob116,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,j,4,c,4,NA,NA,NA,CNS,8000,0.08,0,,
